Species,PokeAPIName,Move,Level,Type,Reason,SourceGen
Beartic,beartic,Endeavor,,Normal,TM/HM,9
Beartic,beartic,Secret Power,,Normal,TM/HM,6
Beartic,beartic,Icicle Spear,,Ice,TM/HM,9
Beartic,beartic,Mud Shot,,Ground,TM/HM,9
Beartic,beartic,Water Pulse,,Water,TM/HM,9
Beartic,beartic,Water Pulse,,Water,Tutor,7
Beartic,beartic,Brine,,Water,TM/HM,8
Beartic,beartic,Close Combat,,Fighting,TM/HM,9
Beartic,beartic,Assurance,,Dark,TM/HM,8
Beartic,beartic,X Scissor,,Bug,TM/HM,9
Beartic,beartic,Avalanche,,Ice,TM/HM,9
Beartic,beartic,Ice Fang,,Ice,TM/HM,9
Beartic,beartic,Heavy Slam,,Steel,TM/HM,9
Beartic,beartic,Snarl,,Dark,TM/HM,9
Beartic,beartic,Play Rough,,Fairy,TM/HM,9
Beartic,beartic,Throat Chop,,Dark,TM/HM,9
Beartic,beartic,Throat Chop,,Dark,Tutor,7
Beartic,beartic,Liquidation,,Water,TM/HM,9
Beartic,beartic,Body Press,,Fighting,TM/HM,9
Beartic,beartic,Tera Blast,,Normal,TM/HM,9
Beartic,beartic,Snowscape,,Ice,TM/HM,9
Beartic,beartic,Trailblaze,,Grass,TM/HM,9
Beartic,beartic,Chilling Water,,Water,TM/HM,9
Beartic,beartic,Hard Press,,Steel,TM/HM,9
Cryogonal,cryogonal,Mist,1,Ice,EarlyAndLaterPair,9
Cryogonal,cryogonal,Mist,16,Ice,EarlyAndLaterPair,9
Cryogonal,cryogonal,Haze,1,Ice,EarlyAndLaterPair,9
Cryogonal,cryogonal,Haze,16,Ice,EarlyAndLaterPair,9
Cryogonal,cryogonal,Sharpen,1,Normal,MissingInGen9FromEarlierGen,7
Cryogonal,cryogonal,Rapid Spin,1,Normal,EarlyAndLaterPair,9
Cryogonal,cryogonal,Rapid Spin,8,Normal,EarlyAndLaterPair,9
Cryogonal,cryogonal,Sheer Cold,1,Ice,EarlyAndLaterPair,9
Cryogonal,cryogonal,Sheer Cold,60,Ice,EarlyAndLaterPair,9
Cryogonal,cryogonal,Night Slash,1,Dark,EarlyAndLaterPair,9
Cryogonal,cryogonal,Night Slash,32,Dark,EarlyAndLaterPair,9
Cryogonal,cryogonal,Ice Shard,1,Ice,EarlyAndLaterPair,6
Cryogonal,cryogonal,Laser Focus,12,Normal,MissingInGen9FromEarlierGen,8
Cryogonal,cryogonal,Body Slam,,Normal,TM/HM,9
Cryogonal,cryogonal,Take Down,,Normal,TM/HM,9
Cryogonal,cryogonal,Confuse Ray,,Ghost,TM/HM,9
Cryogonal,cryogonal,Haze,,Ice,TM/HM,9
Cryogonal,cryogonal,Self Destruct,,Normal,TM/HM,8
Cryogonal,cryogonal,Explosion,,Normal,Egg,9
Cryogonal,cryogonal,Snore,,Normal,TM/HM,8
Cryogonal,cryogonal,Scary Face,,Normal,TM/HM,9
Cryogonal,cryogonal,Icy Wind,,Ice,TM/HM,9
Cryogonal,cryogonal,Endure,,Normal,TM/HM,9
Cryogonal,cryogonal,Secret Power,,Normal,TM/HM,6
Cryogonal,cryogonal,Icicle Spear,,Ice,TM/HM,9
Cryogonal,cryogonal,Iron Defense,,Steel,TM/HM,9
Cryogonal,cryogonal,Water Pulse,,Water,TM/HM,9
Cryogonal,cryogonal,Water Pulse,,Water,Tutor,7
Cryogonal,cryogonal,Giga Impact,,Normal,TM/HM,9
Cryogonal,cryogonal,Avalanche,,Ice,TM/HM,9
Cryogonal,cryogonal,Defog,,Flying,Tutor,7
Cryogonal,cryogonal,Frost Breath,,Ice,Egg,9
Cryogonal,cryogonal,Confide,,Normal,TM/HM,7
Cryogonal,cryogonal,Laser Focus,,Normal,Tutor,7
Cryogonal,cryogonal,Aurora Veil,,Ice,TM/HM,7
Cryogonal,cryogonal,Aurora Veil,,Ice,Egg,9
Cryogonal,cryogonal,Triple Axel,,Ice,TM/HM,9
Cryogonal,cryogonal,Triple Axel,,Ice,Tutor,8
Cryogonal,cryogonal,Tera Blast,,Normal,TM/HM,9
Cryogonal,cryogonal,Ice Spinner,,Ice,TM/HM,9
Cryogonal,cryogonal,Snowscape,,Ice,TM/HM,9
Cryogonal,cryogonal,Chilling Water,,Water,TM/HM,9
Shelmet,shelmet,Body Slam,36,Normal,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Absorb,1,Grass,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Mega Drain,12,Grass,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Recover,40,Normal,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Acid Armor,24,Poison,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Curse,8,Ghost,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Protect,1,Normal,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Giga Drain,28,Grass,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Yawn,20,Normal,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Guard Swap,32,Psychic,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Final Gambit,48,Fighting,MissingInGen9FromEarlierGen,8
Shelmet,shelmet,Body Slam,,Normal,TM/HM,8
Shelmet,shelmet,Leech Life,,Bug,TM/HM,8
Shelmet,shelmet,Snore,,Normal,TM/HM,8
Shelmet,shelmet,Spikes,,Ground,TM/HM,8
Shelmet,shelmet,Giga Drain,,Grass,TM/HM,8
Shelmet,shelmet,Endure,,Normal,TM/HM,8
Shelmet,shelmet,Baton Pass,,Normal,TM/HM,8
Shelmet,shelmet,Encore,,Normal,TM/HM,8
Shelmet,shelmet,Secret Power,,Normal,TM/HM,6
Shelmet,shelmet,Mud Shot,,Ground,TM/HM,8
Shelmet,shelmet,Guard Swap,,Psychic,TM/HM,8
Shelmet,shelmet,Toxic Spikes,,Poison,TM/HM,8
Shelmet,shelmet,Toxic Spikes,,Poison,Egg,7
Shelmet,shelmet,Bug Buzz,,Bug,TM/HM,8
Shelmet,shelmet,Confide,,Normal,TM/HM,7
Shelmet,shelmet,Skitter Smack,,Bug,Tutor,8
Accelgor,accelgor,Body Slam,1,Normal,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Acid,1,Poison,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Absorb,1,Grass,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Mega Drain,12,Grass,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Toxic,52,Poison,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Agility,24,Psychic,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Quick Attack,1,Normal,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Double Team,1,Normal,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Recover,40,Normal,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Swift,20,Normal,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Leech Life,1,Bug,MissingInGen9FromEarlierGen,6
Accelgor,accelgor,Acid Armor,1,Poison,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Curse,1,Ghost,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Giga Drain,28,Grass,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Yawn,1,Normal,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,U-Turn,36,Bug,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Power Swap,32,Psychic,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Power Swap,1,Psychic,EarlyAndLaterPair,8
Accelgor,accelgor,Guard Swap,1,Psychic,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Acid Spray,1,Poison,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Final Gambit,48,Fighting,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Final Gambit,1,Fighting,EarlyAndLaterPair,8
Accelgor,accelgor,Water Shuriken,1,Water,MissingInGen9FromEarlierGen,8
Accelgor,accelgor,Body Slam,,Normal,TM/HM,8
Accelgor,accelgor,Agility,,Psychic,TM/HM,8
Accelgor,accelgor,Swift,,Normal,TM/HM,8
Accelgor,accelgor,Leech Life,,Bug,TM/HM,8
Accelgor,accelgor,Snore,,Normal,TM/HM,8
Accelgor,accelgor,Reversal,,Fighting,TM/HM,8
Accelgor,accelgor,Spikes,,Ground,TM/HM,8
Accelgor,accelgor,Giga Drain,,Grass,TM/HM,8
Accelgor,accelgor,Endure,,Normal,TM/HM,8
Accelgor,accelgor,Baton Pass,,Normal,TM/HM,8
Accelgor,accelgor,Encore,,Normal,TM/HM,8
Accelgor,accelgor,Secret Power,,Normal,TM/HM,6
Accelgor,accelgor,Mud Shot,,Ground,TM/HM,8
Accelgor,accelgor,Power Swap,,Psychic,TM/HM,8
Accelgor,accelgor,Guard Swap,,Psychic,TM/HM,8
Accelgor,accelgor,Toxic Spikes,,Poison,TM/HM,8
Accelgor,accelgor,Bug Buzz,,Bug,TM/HM,8
Accelgor,accelgor,Drain Punch,,Fighting,TM/HM,8
Accelgor,accelgor,Confide,,Normal,TM/HM,7
Accelgor,accelgor,Venom Drench,,Poison,TM/HM,8
Accelgor,accelgor,Laser Focus,,Normal,Tutor,7
Accelgor,accelgor,Skitter Smack,,Bug,Tutor,8
Stunfisk,stunfisk,Thunder Shock,1,Electric,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Fissure,55,Ground,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Fissure,1,Ground,EarlyAndLaterPair,8
Stunfisk,stunfisk,Flail,50,Normal,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Flail,1,Normal,EarlyAndLaterPair,8
Stunfisk,stunfisk,Endure,5,Normal,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Charge,20,Electric,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Revenge,15,Fighting,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Mud Shot,10,Ground,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Sucker Punch,25,Dark,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Discharge,45,Electric,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Electric Terrain,30,Electric,MissingInGen9FromEarlierGen,8
Stunfisk,stunfisk,Snore,,Normal,TM/HM,8
Stunfisk,stunfisk,Endure,,Normal,TM/HM,8
Stunfisk,stunfisk,Uproar,,Normal,TM/HM,8
Stunfisk,stunfisk,Revenge,,Fighting,TM/HM,8
Stunfisk,stunfisk,Secret Power,,Normal,TM/HM,6
Stunfisk,stunfisk,Muddy Water,,Water,TM/HM,8
Stunfisk,stunfisk,Bounce,,Flying,TM/HM,8
Stunfisk,stunfisk,Mud Shot,,Ground,TM/HM,8
Stunfisk,stunfisk,Shock Wave,,Electric,Tutor,7
Stunfisk,stunfisk,Water Pulse,,Water,Tutor,7
Stunfisk,stunfisk,Earth Power,,Ground,TM/HM,8
Stunfisk,stunfisk,Stealth Rock,,Rock,TM/HM,8
Stunfisk,stunfisk,Foul Play,,Dark,TM/HM,8
Stunfisk,stunfisk,Electroweb,,Electric,TM/HM,8
Stunfisk,stunfisk,Confide,,Normal,TM/HM,7
Stunfisk,stunfisk,Eerie Impulse,,Electric,TM/HM,8
Stunfisk,stunfisk,Electric Terrain,,Electric,TM/HM,8
Stunfisk,stunfisk,Stomping Tantrum,,Ground,TM/HM,8
Stunfisk,stunfisk,Stomping Tantrum,,Ground,Tutor,7
Stunfisk,stunfisk,Lash Out,,Dark,Tutor,8
Mienfoo,mienfoo,Detect,1,Fighting,EarlyAndLaterPair,7
Mienfoo,mienfoo,Mega Punch,,Normal,TM/HM,8
Mienfoo,mienfoo,Mega Kick,,Normal,TM/HM,8
Mienfoo,mienfoo,Take Down,,Normal,TM/HM,9
Mienfoo,mienfoo,Low Kick,,Fighting,TM/HM,9
Mienfoo,mienfoo,Agility,,Psychic,TM/HM,9
Mienfoo,mienfoo,Focus Energy,,Normal,TM/HM,8
Mienfoo,mienfoo,Swift,,Normal,TM/HM,9
Mienfoo,mienfoo,Snore,,Normal,TM/HM,8
Mienfoo,mienfoo,Reversal,,Fighting,TM/HM,9
Mienfoo,mienfoo,Endure,,Normal,TM/HM,9
Mienfoo,mienfoo,Baton Pass,,Normal,TM/HM,9
Mienfoo,mienfoo,Focus Punch,,Fighting,TM/HM,9
Mienfoo,mienfoo,Focus Punch,,Fighting,Tutor,7
Mienfoo,mienfoo,Focus Punch,,Fighting,Egg,9
Mienfoo,mienfoo,Helping Hand,,Normal,TM/HM,9
Mienfoo,mienfoo,Revenge,,Fighting,TM/HM,8
Mienfoo,mienfoo,Knock Off,,Dark,TM/HM,9
Mienfoo,mienfoo,Secret Power,,Normal,TM/HM,6
Mienfoo,mienfoo,Bounce,,Flying,TM/HM,8
Mienfoo,mienfoo,Close Combat,,Fighting,TM/HM,9
Mienfoo,mienfoo,Aura Sphere,,Fighting,TM/HM,9
Mienfoo,mienfoo,Drain Punch,,Fighting,TM/HM,9
Mienfoo,mienfoo,Ally Switch,,Psychic,TM/HM,8
Mienfoo,mienfoo,Ally Switch,,Psychic,Tutor,7
Mienfoo,mienfoo,Work Up,,Normal,TM/HM,8
Mienfoo,mienfoo,Coaching,,Fighting,TM/HM,9
Mienfoo,mienfoo,Coaching,,Fighting,Tutor,8
Mienfoo,mienfoo,Tera Blast,,Normal,TM/HM,9
Mienfoo,mienfoo,Trailblaze,,Grass,TM/HM,9
Mienfoo,mienfoo,Upper Hand,,Fighting,TM/HM,9
Mienshao,mienshao,Meditate,1,Psychic,MissingInGen9FromEarlierGen,7
Mienshao,mienshao,Reversal,1,Fighting,EarlyAndLaterPair,7
Mienshao,mienshao,Detect,1,Fighting,EarlyAndLaterPair,7
Mienshao,mienshao,Fake Out,1,Normal,EarlyAndLaterPair,7
Mienshao,mienshao,Aura Sphere,1,Fighting,EarlyAndLaterPair,9
Mienshao,mienshao,Aura Sphere,45,Fighting,EarlyAndLaterPair,9
Mienshao,mienshao,Mega Punch,,Normal,TM/HM,8
Mienshao,mienshao,Mega Kick,,Normal,TM/HM,8
Mienshao,mienshao,Take Down,,Normal,TM/HM,9
Mienshao,mienshao,Double Edge,,Normal,TM/HM,9
Mienshao,mienshao,Low Kick,,Fighting,TM/HM,9
Mienshao,mienshao,Agility,,Psychic,TM/HM,9
Mienshao,mienshao,Focus Energy,,Normal,TM/HM,8
Mienshao,mienshao,Swift,,Normal,TM/HM,9
Mienshao,mienshao,Snore,,Normal,TM/HM,8
Mienshao,mienshao,Reversal,,Fighting,TM/HM,9
Mienshao,mienshao,Endure,,Normal,TM/HM,9
Mienshao,mienshao,Baton Pass,,Normal,TM/HM,9
Mienshao,mienshao,Focus Punch,,Fighting,TM/HM,9
Mienshao,mienshao,Focus Punch,,Fighting,Tutor,7
Mienshao,mienshao,Focus Punch,,Fighting,Egg,9
Mienshao,mienshao,Helping Hand,,Normal,TM/HM,9
Mienshao,mienshao,Revenge,,Fighting,TM/HM,8
Mienshao,mienshao,Knock Off,,Dark,TM/HM,9
Mienshao,mienshao,Knock Off,,Dark,Egg,9
Mienshao,mienshao,Secret Power,,Normal,TM/HM,6
Mienshao,mienshao,Blaze Kick,,Fire,TM/HM,8
Mienshao,mienshao,Bounce,,Flying,TM/HM,8
Mienshao,mienshao,Feint,,Normal,Egg,9
Mienshao,mienshao,Close Combat,,Fighting,TM/HM,9
Mienshao,mienshao,Assurance,,Dark,TM/HM,8
Mienshao,mienshao,Aura Sphere,,Fighting,TM/HM,9
Mienshao,mienshao,Drain Punch,,Fighting,TM/HM,9
Mienshao,mienshao,Vacuum Wave,,Fighting,TM/HM,9
Mienshao,mienshao,Ally Switch,,Psychic,TM/HM,8
Mienshao,mienshao,Ally Switch,,Psychic,Tutor,7
Mienshao,mienshao,Work Up,,Normal,TM/HM,8
Mienshao,mienshao,Laser Focus,,Normal,Tutor,7
Mienshao,mienshao,Brutal Swing,,Dark,TM/HM,8
Mienshao,mienshao,Coaching,,Fighting,TM/HM,9
Mienshao,mienshao,Coaching,,Fighting,Tutor,8
Mienshao,mienshao,Triple Axel,,Ice,TM/HM,9
Mienshao,mienshao,Tera Blast,,Normal,TM/HM,9
Mienshao,mienshao,Ice Spinner,,Ice,TM/HM,9
Mienshao,mienshao,Trailblaze,,Grass,TM/HM,9
Mienshao,mienshao,Upper Hand,,Fighting,TM/HM,9
Druddigon,druddigon,Bite,5,Dark,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Slash,25,Normal,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Scary Face,20,Normal,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Outrage,50,Dragon,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Metal Claw,15,Steel,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Crunch,40,Dark,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Dragon Claw,30,Dragon,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Iron Head,45,Steel,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Hone Claws,35,Dark,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Dragon Tail,10,Dragon,MissingInGen9FromEarlierGen,8
Druddigon,druddigon,Mega Punch,,Normal,TM/HM,8
Druddigon,druddigon,Fire Punch,,Fire,TM/HM,8
Druddigon,druddigon,Thunder Punch,,Electric,TM/HM,8
Druddigon,druddigon,Body Slam,,Normal,TM/HM,8
Druddigon,druddigon,Snore,,Normal,TM/HM,8
Druddigon,druddigon,Scary Face,,Normal,TM/HM,8
Druddigon,druddigon,Outrage,,Dragon,TM/HM,8
Druddigon,druddigon,Endure,,Normal,TM/HM,8
Druddigon,druddigon,Iron Tail,,Steel,TM/HM,8
Druddigon,druddigon,Crunch,,Dark,TM/HM,8
Druddigon,druddigon,Heat Wave,,Fire,TM/HM,8
Druddigon,druddigon,Superpower,,Fighting,TM/HM,8
Druddigon,druddigon,Revenge,,Fighting,TM/HM,8
Druddigon,druddigon,Secret Power,,Normal,TM/HM,6
Druddigon,druddigon,Shock Wave,,Electric,Tutor,7
Druddigon,druddigon,Night Slash,,Dark,Egg,8
Druddigon,druddigon,Dragon Pulse,,Dragon,TM/HM,8
Druddigon,druddigon,Thunder Fang,,Electric,TM/HM,8
Druddigon,druddigon,Fire Fang,,Fire,TM/HM,8
Druddigon,druddigon,Gunk Shot,,Poison,TM/HM,8
Druddigon,druddigon,Iron Head,,Steel,TM/HM,8
Druddigon,druddigon,Stealth Rock,,Rock,TM/HM,8
Druddigon,druddigon,Confide,,Normal,TM/HM,7
Druddigon,druddigon,Power Up Punch,,Fighting,TM/HM,6
Druddigon,druddigon,Stomping Tantrum,,Ground,TM/HM,8
Druddigon,druddigon,Stomping Tantrum,,Ground,Tutor,7
Druddigon,druddigon,Scale Shot,,Dragon,Tutor,8
Druddigon,druddigon,Lash Out,,Dark,Tutor,8
Druddigon,druddigon,Dual Wingbeat,,Flying,Tutor,8
Golett,golett,Pound,8,Normal,EarlyAndLaterPair,9
Golett,golett,Defense Curl,4,Normal,EarlyAndLaterPair,9
Golett,golett,Mud-Slap,1,Ground,EarlyAndLaterPair,7
Golett,golett,Magnitude,30,Ground,MissingInGen9FromEarlierGen,7
Golett,golett,Focus Punch,61,Fighting,MissingInGen9FromEarlierGen,7
Golett,golett,Mega Punch,,Normal,TM/HM,8
Golett,golett,Fire Punch,,Fire,TM/HM,9
Golett,golett,Ice Punch,,Ice,TM/HM,9
Golett,golett,Thunder Punch,,Electric,TM/HM,9
Golett,golett,Mega Kick,,Normal,TM/HM,8
Golett,golett,Body Slam,,Normal,TM/HM,9
Golett,golett,Take Down,,Normal,TM/HM,9
Golett,golett,Double Edge,,Normal,TM/HM,9
Golett,golett,Low Kick,,Fighting,TM/HM,9
Golett,golett,Dig,,Ground,TM/HM,9
Golett,golett,Night Shade,,Ghost,TM/HM,9
Golett,golett,Confuse Ray,,Ghost,TM/HM,9
Golett,golett,Reflect,,Psychic,TM/HM,9
Golett,golett,Self Destruct,,Normal,TM/HM,8
Golett,golett,Snore,,Normal,TM/HM,8
Golett,golett,Curse,,Ghost,TM/HM,9
Golett,golett,Mud-Slap,,Ground,TM/HM,9
Golett,golett,Icy Wind,,Ice,TM/HM,9
Golett,golett,Sandstorm,,Rock,TM/HM,9
Golett,golett,Endure,,Normal,TM/HM,9
Golett,golett,Sunny Day,,Fire,TM/HM,9
Golett,golett,Psych Up,,Normal,TM/HM,9
Golett,golett,Focus Punch,,Fighting,TM/HM,9
Golett,golett,Focus Punch,,Fighting,Tutor,7
Golett,golett,Helping Hand,,Normal,TM/HM,9
Golett,golett,Superpower,,Fighting,TM/HM,8
Golett,golett,Knock Off,,Dark,TM/HM,9
Golett,golett,Imprison,,Psychic,TM/HM,9
Golett,golett,Secret Power,,Normal,TM/HM,6
Golett,golett,Iron Defense,,Steel,TM/HM,9
Golett,golett,Shock Wave,,Electric,Tutor,7
Golett,golett,Gravity,,Psychic,TM/HM,9
Golett,golett,Drain Punch,,Fighting,TM/HM,9
Golett,golett,Earth Power,,Ground,TM/HM,9
Golett,golett,Stealth Rock,,Rock,TM/HM,9
Golett,golett,Smack Down,,Rock,TM/HM,9
Golett,golett,Heavy Slam,,Steel,TM/HM,9
Golett,golett,Ally Switch,,Psychic,TM/HM,8
Golett,golett,Ally Switch,,Psychic,Tutor,7
Golett,golett,Hex,,Ghost,TM/HM,9
Golett,golett,Phantom Force,,Ghost,TM/HM,9
Golett,golett,Stomping Tantrum,,Ground,TM/HM,9
Golett,golett,Poltergeist,,Ghost,TM/HM,9
Golett,golett,Poltergeist,,Ghost,Tutor,8
Golett,golett,Scorching Sands,,Ground,TM/HM,9
Golett,golett,Scorching Sands,,Ground,Tutor,8
Golett,golett,Tera Blast,,Normal,TM/HM,9
Golurk,golurk,Mud-Slap,1,Ground,MissingInGen9FromEarlierGen,8
Golurk,golurk,Magnitude,30,Ground,MissingInGen9FromEarlierGen,7
Golurk,golurk,Focus Punch,1,Fighting,MissingInGen9FromEarlierGen,8
Golurk,golurk,Focus Punch,69,Fighting,EarlyAndLaterPair,7
Golurk,golurk,Heavy Slam,Evo,Steel,EarlyAndLaterPair,9
Golurk,golurk,Heavy Slam,1,Steel,EarlyAndLaterPair,9
Golurk,golurk,Heavy Slam,40,Steel,EarlyAndLaterPair,9
Golurk,golurk,Phantom Force,1,Ghost,EarlyAndLaterPair,9
Golurk,golurk,Phantom Force,46,Ghost,EarlyAndLaterPair,9
Golurk,golurk,Mega Punch,,Normal,TM/HM,8
Golurk,golurk,Fire Punch,,Fire,TM/HM,9
Golurk,golurk,Ice Punch,,Ice,TM/HM,9
Golurk,golurk,Thunder Punch,,Electric,TM/HM,9
Golurk,golurk,Mega Kick,,Normal,TM/HM,8
Golurk,golurk,Body Slam,,Normal,TM/HM,9
Golurk,golurk,Take Down,,Normal,TM/HM,9
Golurk,golurk,Double Edge,,Normal,TM/HM,9
Golurk,golurk,Low Kick,,Fighting,TM/HM,9
Golurk,golurk,Dig,,Ground,TM/HM,9
Golurk,golurk,Night Shade,,Ghost,TM/HM,9
Golurk,golurk,Confuse Ray,,Ghost,TM/HM,9
Golurk,golurk,Reflect,,Psychic,TM/HM,9
Golurk,golurk,Self Destruct,,Normal,TM/HM,8
Golurk,golurk,Snore,,Normal,TM/HM,8
Golurk,golurk,Curse,,Ghost,TM/HM,9
Golurk,golurk,Mud-Slap,,Ground,TM/HM,9
Golurk,golurk,Mud-Slap,,Ground,Egg,9
Golurk,golurk,Icy Wind,,Ice,TM/HM,9
Golurk,golurk,Sandstorm,,Rock,TM/HM,9
Golurk,golurk,Endure,,Normal,TM/HM,9
Golurk,golurk,Sunny Day,,Fire,TM/HM,9
Golurk,golurk,Psych Up,,Normal,TM/HM,9
Golurk,golurk,Focus Punch,,Fighting,TM/HM,9
Golurk,golurk,Focus Punch,,Fighting,Egg,9
Golurk,golurk,Helping Hand,,Normal,TM/HM,9
Golurk,golurk,Trick,,Psychic,TM/HM,9
Golurk,golurk,Superpower,,Fighting,TM/HM,8
Golurk,golurk,Knock Off,,Dark,TM/HM,9
Golurk,golurk,Imprison,,Psychic,TM/HM,9
Golurk,golurk,Secret Power,,Normal,TM/HM,6
Golurk,golurk,Iron Defense,,Steel,TM/HM,9
Golurk,golurk,Shock Wave,,Electric,Tutor,7
Golurk,golurk,Gravity,,Psychic,TM/HM,9
Golurk,golurk,Close Combat,,Fighting,TM/HM,9
Golurk,golurk,Drain Punch,,Fighting,TM/HM,9
Golurk,golurk,Earth Power,,Ground,TM/HM,9
Golurk,golurk,Zen Headbutt,,Psychic,TM/HM,9
Golurk,golurk,Stealth Rock,,Rock,TM/HM,9
Golurk,golurk,Smack Down,,Rock,TM/HM,9
Golurk,golurk,Heavy Slam,,Steel,TM/HM,9
Golurk,golurk,Ally Switch,,Psychic,TM/HM,8
Golurk,golurk,Ally Switch,,Psychic,Tutor,7
Golurk,golurk,Hex,,Ghost,TM/HM,9
Golurk,golurk,Heat Crash,,Fire,TM/HM,9
Golurk,golurk,Phantom Force,,Ghost,TM/HM,9
Golurk,golurk,Darkest Lariat,,Dark,TM/HM,8
Golurk,golurk,High Horsepower,,Ground,TM/HM,9
Golurk,golurk,Stomping Tantrum,,Ground,TM/HM,9
Golurk,golurk,Stomping Tantrum,,Ground,Tutor,7
Golurk,golurk,Body Press,,Fighting,TM/HM,9
Golurk,golurk,Poltergeist,,Ghost,TM/HM,9
Golurk,golurk,Poltergeist,,Ghost,Tutor,8
Golurk,golurk,Scorching Sands,,Ground,TM/HM,9
Golurk,golurk,Scorching Sands,,Ground,Tutor,8
Golurk,golurk,Tera Blast,,Normal,TM/HM,9
Golurk,golurk,Hard Press,,Steel,TM/HM,9
Pawniard,pawniard,Leer,6,Normal,EarlyAndLaterPair,7
Pawniard,pawniard,Feint Attack,17,Dark,MissingInGen9FromEarlierGen,7
Pawniard,pawniard,Embargo,41,Dark,MissingInGen9FromEarlierGen,7
Pawniard,pawniard,Laser Focus,50,Normal,MissingInGen9FromEarlierGen,8
Pawniard,pawniard,Take Down,,Normal,TM/HM,9
Pawniard,pawniard,Low Kick,,Fighting,TM/HM,9
Pawniard,pawniard,Screech,,Normal,TM/HM,8
Pawniard,pawniard,Snore,,Normal,TM/HM,8
Pawniard,pawniard,Spite,,Ghost,TM/HM,9
Pawniard,pawniard,Scary Face,,Normal,TM/HM,9
Pawniard,pawniard,Endure,,Normal,TM/HM,9
Pawniard,pawniard,Metal Claw,,Steel,TM/HM,9
Pawniard,pawniard,Beat Up,,Dark,TM/HM,8
Pawniard,pawniard,Revenge,,Fighting,TM/HM,8
Pawniard,pawniard,Secret Power,,Normal,TM/HM,6
Pawniard,pawniard,Metal Sound,,Steel,TM/HM,9
Pawniard,pawniard,Iron Defense,,Steel,TM/HM,9
Pawniard,pawniard,Assurance,,Dark,TM/HM,8
Pawniard,pawniard,Air Slash,,Flying,TM/HM,9
Pawniard,pawniard,Psycho Cut,,Psychic,TM/HM,8
Pawniard,pawniard,Flash Cannon,,Steel,TM/HM,9
Pawniard,pawniard,Iron Head,,Steel,TM/HM,9
Pawniard,pawniard,Stone Edge,,Rock,TM/HM,9
Pawniard,pawniard,Stealth Rock,,Rock,TM/HM,9
Pawniard,pawniard,Foul Play,,Dark,TM/HM,9
Pawniard,pawniard,Steel Beam,,Steel,TM/HM,9
Pawniard,pawniard,Steel Beam,,Steel,Tutor,8
Pawniard,pawniard,Lash Out,,Dark,TM/HM,9
Pawniard,pawniard,Lash Out,,Dark,Tutor,8
Pawniard,pawniard,Tera Blast,,Normal,TM/HM,9
Bisharp,bisharp,Guillotine,1,Normal,EarlyAndLaterPair,9
