Species,PokeAPIName,Move,Level,Type,Reason,SourceGen
Tapu Bulu,tapu-bulu,Bullet Seed,,Grass,TM/HM,8
Tapu Bulu,tapu-bulu,Iron Defense,,Steel,TM/HM,8
Tapu Bulu,tapu-bulu,Close Combat,,Fighting,TM/HM,8
Tapu Bulu,tapu-bulu,Power Swap,,Psychic,TM/HM,8
Tapu Bulu,tapu-bulu,Guard Swap,,Psychic,TM/HM,8
Tapu Bulu,tapu-bulu,Seed Bomb,,Grass,TM/HM,8
Tapu Bulu,tapu-bulu,Zen Headbutt,,Psychic,TM/HM,8
Tapu Bulu,tapu-bulu,Stored Power,,Psychic,TM/HM,8
Tapu Bulu,tapu-bulu,Work Up,,Normal,TM/HM,8
Tapu Bulu,tapu-bulu,Grassy Terrain,,Grass,TM/HM,8
Tapu Bulu,tapu-bulu,Darkest Lariat,,Dark,TM/HM,8
Tapu Bulu,tapu-bulu,High Horsepower,,Ground,TM/HM,8
Tapu Bulu,tapu-bulu,Smart Strike,,Steel,TM/HM,8
Tapu Bulu,tapu-bulu,Brutal Swing,,Dark,TM/HM,8
Tapu Fini,tapu-fini,Mist,10,Ice,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Hydro Pump,65,Water,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Surf,40,Water,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Withdraw,5,Water,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Haze,10,Ice,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Mean Look,50,Normal,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Mean Look,1,Normal,EarlyAndLaterPair,8
Tapu Fini,tapu-fini,Muddy Water,45,Water,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Water Pulse,20,Water,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Brine,25,Water,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Aqua Ring,15,Water,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Defog,30,Flying,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Soak,70,Water,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Heal Pulse,35,Psychic,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Heal Pulse,1,Psychic,EarlyAndLaterPair,8
Tapu Fini,tapu-fini,Disarming Voice,1,Fairy,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Misty Terrain,75,Fairy,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Misty Terrain,1,Fairy,EarlyAndLaterPair,8
Tapu Fini,tapu-fini,Moonblast,60,Fairy,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Moonblast,1,Fairy,EarlyAndLaterPair,8
Tapu Fini,tapu-fini,Nature's Madness,55,Fairy,MissingInGen9FromEarlierGen,8
Tapu Fini,tapu-fini,Ice Punch,,Ice,TM/HM,8
Tapu Fini,tapu-fini,Hydro Pump,,Water,TM/HM,8
Tapu Fini,tapu-fini,Rest,,Psychic,TM/HM,8
Tapu Fini,tapu-fini,Snore,,Normal,TM/HM,8
Tapu Fini,tapu-fini,Icy Wind,,Ice,TM/HM,8
Tapu Fini,tapu-fini,Endure,,Normal,TM/HM,8
Tapu Fini,tapu-fini,Whirlpool,,Water,TM/HM,8
Tapu Fini,tapu-fini,Trick,,Psychic,TM/HM,8
Tapu Fini,tapu-fini,Dive,,Water,TM/HM,8
Tapu Fini,tapu-fini,Muddy Water,,Water,TM/HM,8
Tapu Fini,tapu-fini,Iron Defense,,Steel,TM/HM,8
Tapu Fini,tapu-fini,Brine,,Water,TM/HM,8
Tapu Fini,tapu-fini,Guard Swap,,Psychic,TM/HM,8
Tapu Fini,tapu-fini,Wonder Room,,Psychic,TM/HM,8
Tapu Fini,tapu-fini,Magic Room,,Psychic,TM/HM,8
Tapu Fini,tapu-fini,Stored Power,,Psychic,TM/HM,8
Tapu Fini,tapu-fini,Draining Kiss,,Fairy,TM/HM,8
Tapu Fini,tapu-fini,Misty Terrain,,Fairy,TM/HM,8
Tapu Fini,tapu-fini,Play Rough,,Fairy,TM/HM,8
Tapu Fini,tapu-fini,Smart Strike,,Steel,TM/HM,8
Cosmog,cosmog,Teleport,1,Psychic,EarlyAndLaterPair,7
Cosmoem,cosmoem,Cosmic Power,,Psychic,TM/HM,8
Solgaleo,solgaleo,Wake-Up Slap,1,Fighting,MissingInGen9FromEarlierGen,7
Solgaleo,solgaleo,Noble Roar,1,Normal,EarlyAndLaterPair,7
Solgaleo,solgaleo,Body Slam,,Normal,TM/HM,9
Solgaleo,solgaleo,Take Down,,Normal,TM/HM,9
Solgaleo,solgaleo,Double Edge,,Normal,TM/HM,9
Solgaleo,solgaleo,Fire Spin,,Fire,TM/HM,9
Solgaleo,solgaleo,Agility,,Psychic,TM/HM,9
Solgaleo,solgaleo,Swift,,Normal,TM/HM,9
Solgaleo,solgaleo,Snore,,Normal,TM/HM,8
Solgaleo,solgaleo,Scary Face,,Normal,TM/HM,9
Solgaleo,solgaleo,Outrage,,Dragon,TM/HM,9
Solgaleo,solgaleo,Endure,,Normal,TM/HM,9
Solgaleo,solgaleo,Iron Tail,,Steel,TM/HM,8
Solgaleo,solgaleo,Metal Claw,,Steel,TM/HM,9
Solgaleo,solgaleo,Crunch,,Dark,TM/HM,9
Solgaleo,solgaleo,Future Sight,,Psychic,TM/HM,9
Solgaleo,solgaleo,Helping Hand,,Normal,TM/HM,9
Solgaleo,solgaleo,Superpower,,Fighting,TM/HM,8
Solgaleo,solgaleo,Knock Off,,Dark,TM/HM,9
Solgaleo,solgaleo,Endeavor,,Normal,TM/HM,9
Solgaleo,solgaleo,Hyper Voice,,Normal,TM/HM,9
Solgaleo,solgaleo,Metal Sound,,Steel,TM/HM,9
Solgaleo,solgaleo,Cosmic Power,,Psychic,TM/HM,8
Solgaleo,solgaleo,Iron Defense,,Steel,TM/HM,9
Solgaleo,solgaleo,Close Combat,,Fighting,TM/HM,9
Solgaleo,solgaleo,Flare Blitz,,Fire,TM/HM,9
Solgaleo,solgaleo,Zen Headbutt,,Psychic,TM/HM,9
Solgaleo,solgaleo,Iron Head,,Steel,TM/HM,9
Solgaleo,solgaleo,Heavy Slam,,Steel,TM/HM,9
Solgaleo,solgaleo,Work Up,,Normal,TM/HM,8
Solgaleo,solgaleo,Heat Crash,,Fire,TM/HM,9
Solgaleo,solgaleo,Mystical Fire,,Fire,TM/HM,8
Solgaleo,solgaleo,Psychic Fangs,,Psychic,TM/HM,9
Solgaleo,solgaleo,Steel Beam,,Steel,TM/HM,9
Solgaleo,solgaleo,Steel Beam,,Steel,Tutor,8
Solgaleo,solgaleo,Expanding Force,,Psychic,TM/HM,9
Solgaleo,solgaleo,Expanding Force,,Psychic,Tutor,8
Solgaleo,solgaleo,Steel Roller,,Steel,Tutor,8
Solgaleo,solgaleo,Meteor Beam,,Rock,TM/HM,9
Solgaleo,solgaleo,Meteor Beam,,Rock,Tutor,8
Solgaleo,solgaleo,Tera Blast,,Normal,TM/HM,9
Lunala,lunala,Hyper Beam,84,Normal,MissingInGen9FromEarlierGen,8
Lunala,lunala,Magic Coat,49,Psychic,MissingInGen9FromEarlierGen,8
Lunala,lunala,Agility,,Psychic,TM/HM,9
Lunala,lunala,Night Shade,,Ghost,TM/HM,9
Lunala,lunala,Confuse Ray,,Ghost,TM/HM,9
Lunala,lunala,Swift,,Normal,TM/HM,9
Lunala,lunala,Rest,,Psychic,TM/HM,9
Lunala,lunala,Snore,,Normal,TM/HM,8
Lunala,lunala,Spite,,Ghost,TM/HM,9
Lunala,lunala,Scary Face,,Normal,TM/HM,9
Lunala,lunala,Icy Wind,,Ice,TM/HM,9
Lunala,lunala,Endure,,Normal,TM/HM,9
Lunala,lunala,Rain Dance,,Water,TM/HM,9
Lunala,lunala,Future Sight,,Psychic,TM/HM,9
Lunala,lunala,Heat Wave,,Fire,TM/HM,9
Lunala,lunala,Helping Hand,,Normal,TM/HM,9
Lunala,lunala,Trick,,Psychic,TM/HM,9
Lunala,lunala,Cosmic Power,,Psychic,TM/HM,8
Lunala,lunala,Tailwind,,Flying,TM/HM,9
Lunala,lunala,Air Slash,,Flying,TM/HM,9
Lunala,lunala,Psycho Cut,,Psychic,TM/HM,8
Lunala,lunala,Wonder Room,,Psychic,TM/HM,8
Lunala,lunala,Magic Room,,Psychic,TM/HM,8
Lunala,lunala,Hex,,Ghost,TM/HM,9
Lunala,lunala,Work Up,,Normal,TM/HM,8
Lunala,lunala,Phantom Force,,Ghost,TM/HM,9
Lunala,lunala,Expanding Force,,Psychic,TM/HM,9
Lunala,lunala,Expanding Force,,Psychic,Tutor,8
Lunala,lunala,Meteor Beam,,Rock,TM/HM,9
Lunala,lunala,Meteor Beam,,Rock,Tutor,8
Lunala,lunala,Poltergeist,,Ghost,TM/HM,9
Lunala,lunala,Poltergeist,,Ghost,Tutor,8
Lunala,lunala,Dual Wingbeat,,Flying,TM/HM,9
Lunala,lunala,Dual Wingbeat,,Flying,Tutor,8
Lunala,lunala,Tera Blast,,Normal,TM/HM,9
Necrozma,necrozma,Gravity,1,Psychic,EarlyAndLaterPair,9
Necrozma,necrozma,Gravity,80,Psychic,EarlyAndLaterPair,9
Necrozma,necrozma,Mirror Shot,1,Steel,MissingInGen9FromEarlierGen,7
Necrozma,necrozma,Autotomize,80,Steel,MissingInGen9FromEarlierGen,8
Necrozma,necrozma,Body Slam,,Normal,TM/HM,9
Necrozma,necrozma,Swift,,Normal,TM/HM,9
Necrozma,necrozma,Snore,,Normal,TM/HM,8
Necrozma,necrozma,Scary Face,,Normal,TM/HM,9
Necrozma,necrozma,Outrage,,Dragon,TM/HM,9
Necrozma,necrozma,Sandstorm,,Rock,TM/HM,9
Necrozma,necrozma,Endure,,Normal,TM/HM,9
Necrozma,necrozma,Metal Claw,,Steel,TM/HM,9
Necrozma,necrozma,Sunny Day,,Fire,TM/HM,9
Necrozma,necrozma,Future Sight,,Psychic,TM/HM,9
Necrozma,necrozma,Heat Wave,,Fire,TM/HM,9
Necrozma,necrozma,Knock Off,,Dark,TM/HM,9
Necrozma,necrozma,Imprison,,Psychic,TM/HM,9
Necrozma,necrozma,Hyper Voice,,Normal,TM/HM,9
Necrozma,necrozma,Cosmic Power,,Psychic,TM/HM,8
Necrozma,necrozma,Iron Defense,,Steel,TM/HM,9
Necrozma,necrozma,Dragon Dance,,Dragon,TM/HM,9
Necrozma,necrozma,Rock Blast,,Rock,TM/HM,9
Necrozma,necrozma,Gravity,,Psychic,TM/HM,9
Necrozma,necrozma,Dragon Pulse,,Dragon,TM/HM,9
Necrozma,necrozma,Power Gem,,Rock,TM/HM,9
Necrozma,necrozma,Earth Power,,Ground,TM/HM,9
Necrozma,necrozma,Psycho Cut,,Psychic,TM/HM,8
Necrozma,necrozma,Iron Head,,Steel,TM/HM,9
Necrozma,necrozma,Stealth Rock,,Rock,TM/HM,9
Necrozma,necrozma,Stored Power,,Psychic,TM/HM,9
Necrozma,necrozma,Ally Switch,,Psychic,TM/HM,8
Necrozma,necrozma,Smart Strike,,Steel,TM/HM,9
Necrozma,necrozma,Brutal Swing,,Dark,TM/HM,8
Necrozma,necrozma,Psychic Fangs,,Psychic,TM/HM,9
Necrozma,necrozma,Breaking Swipe,,Dragon,TM/HM,8
Necrozma,necrozma,Expanding Force,,Psychic,TM/HM,9
Necrozma,necrozma,Expanding Force,,Psychic,Tutor,8
Necrozma,necrozma,Meteor Beam,,Rock,TM/HM,9
Necrozma,necrozma,Meteor Beam,,Rock,Tutor,8
Necrozma,necrozma,Tera Blast,,Normal,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Gravity,1,Psychic,EarlyAndLaterPair,9
Necrozma Dusk Mane,necrozma-dusk,Gravity,80,Psychic,EarlyAndLaterPair,9
Necrozma Dusk Mane,necrozma-dusk,Mirror Shot,1,Steel,MissingInGen9FromEarlierGen,7
Necrozma Dusk Mane,necrozma-dusk,Autotomize,80,Steel,MissingInGen9FromEarlierGen,8
Necrozma Dusk Mane,necrozma-dusk,Body Slam,,Normal,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Swift,,Normal,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Snore,,Normal,TM/HM,8
Necrozma Dusk Mane,necrozma-dusk,Scary Face,,Normal,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Outrage,,Dragon,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Sandstorm,,Rock,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Endure,,Normal,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Metal Claw,,Steel,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Sunny Day,,Fire,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Future Sight,,Psychic,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Heat Wave,,Fire,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Knock Off,,Dark,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Imprison,,Psychic,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Hyper Voice,,Normal,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Cosmic Power,,Psychic,TM/HM,8
Necrozma Dusk Mane,necrozma-dusk,Iron Defense,,Steel,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Dragon Dance,,Dragon,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Rock Blast,,Rock,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Gravity,,Psychic,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Dragon Pulse,,Dragon,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Power Gem,,Rock,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Earth Power,,Ground,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Psycho Cut,,Psychic,TM/HM,8
Necrozma Dusk Mane,necrozma-dusk,Iron Head,,Steel,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Stealth Rock,,Rock,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Stored Power,,Psychic,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Ally Switch,,Psychic,TM/HM,8
Necrozma Dusk Mane,necrozma-dusk,Smart Strike,,Steel,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Brutal Swing,,Dark,TM/HM,8
Necrozma Dusk Mane,necrozma-dusk,Psychic Fangs,,Psychic,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Breaking Swipe,,Dragon,TM/HM,8
Necrozma Dusk Mane,necrozma-dusk,Expanding Force,,Psychic,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Expanding Force,,Psychic,Tutor,8
Necrozma Dusk Mane,necrozma-dusk,Meteor Beam,,Rock,TM/HM,9
Necrozma Dusk Mane,necrozma-dusk,Meteor Beam,,Rock,Tutor,8
Necrozma Dusk Mane,necrozma-dusk,Tera Blast,,Normal,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Gravity,1,Psychic,EarlyAndLaterPair,9
Necrozma Dawn Wings,necrozma-dawn,Gravity,80,Psychic,EarlyAndLaterPair,9
Necrozma Dawn Wings,necrozma-dawn,Mirror Shot,1,Steel,MissingInGen9FromEarlierGen,7
Necrozma Dawn Wings,necrozma-dawn,Autotomize,60,Steel,MissingInGen9FromEarlierGen,8
Necrozma Dawn Wings,necrozma-dawn,Body Slam,,Normal,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Swift,,Normal,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Snore,,Normal,TM/HM,8
Necrozma Dawn Wings,necrozma-dawn,Scary Face,,Normal,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Outrage,,Dragon,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Sandstorm,,Rock,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Endure,,Normal,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Metal Claw,,Steel,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Sunny Day,,Fire,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Future Sight,,Psychic,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Heat Wave,,Fire,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Knock Off,,Dark,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Imprison,,Psychic,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Hyper Voice,,Normal,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Cosmic Power,,Psychic,TM/HM,8
Necrozma Dawn Wings,necrozma-dawn,Iron Defense,,Steel,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Dragon Dance,,Dragon,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Rock Blast,,Rock,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Gravity,,Psychic,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Dragon Pulse,,Dragon,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Power Gem,,Rock,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Earth Power,,Ground,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Psycho Cut,,Psychic,TM/HM,8
Necrozma Dawn Wings,necrozma-dawn,Iron Head,,Steel,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Stealth Rock,,Rock,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Stored Power,,Psychic,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Ally Switch,,Psychic,TM/HM,8
Necrozma Dawn Wings,necrozma-dawn,Smart Strike,,Steel,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Brutal Swing,,Dark,TM/HM,8
Necrozma Dawn Wings,necrozma-dawn,Psychic Fangs,,Psychic,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Breaking Swipe,,Dragon,TM/HM,8
Necrozma Dawn Wings,necrozma-dawn,Expanding Force,,Psychic,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Expanding Force,,Psychic,Tutor,8
Necrozma Dawn Wings,necrozma-dawn,Meteor Beam,,Rock,TM/HM,9
Necrozma Dawn Wings,necrozma-dawn,Meteor Beam,,Rock,Tutor,8
Necrozma Dawn Wings,necrozma-dawn,Tera Blast,,Normal,TM/HM,9
Zygarde 10% Forme,zygarde-10-power-construct,Bind,1,Normal,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Earthquake,80,Ground,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Dig,16,Ground,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Haze,8,Ice,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Glare,56,Normal,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Outrage,88,Dragon,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Sandstorm,64,Rock,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Safeguard,24,Normal,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Crunch,32,Dark,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Dragon Pulse,40,Dragon,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Thousand Arrows,1,Ground,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Thousand Waves,1,Ground,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Land's Wrath,48,Ground,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Core Enforcer,1,Dragon,MissingInGen9FromEarlierGen,8
Zygarde 10% Forme,zygarde-10-power-construct,Body Slam,,Normal,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Swift,,Normal,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Snore,,Normal,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Reversal,,Fighting,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Outrage,,Dragon,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Endure,,Normal,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Iron Tail,,Steel,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Crunch,,Dark,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Superpower,,Fighting,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Hyper Voice,,Normal,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Dragon Dance,,Dragon,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Payback,,Dark,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Dragon Pulse,,Dragon,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Earth Power,,Ground,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Zen Headbutt,,Psychic,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Retaliate,,Normal,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,High Horsepower,,Ground,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Stomping Tantrum,,Ground,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Breaking Swipe,,Dragon,TM/HM,8
Zygarde 10% Forme,zygarde-10-power-construct,Scale Shot,,Dragon,Tutor,8
Zygarde 10% Forme,zygarde-10-power-construct,Skitter Smack,,Bug,Tutor,8
Zygarde 10% Forme,zygarde-10-power-construct,Scorching Sands,,Ground,Tutor,8
Zygarde 50% Forme,zygarde-50-power-construct,Bind,1,Normal,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Earthquake,80,Ground,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Dig,16,Ground,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Haze,8,Ice,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Glare,56,Normal,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Outrage,88,Dragon,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Sandstorm,64,Rock,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Safeguard,24,Normal,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Crunch,32,Dark,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Dragon Pulse,40,Dragon,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Thousand Arrows,1,Ground,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Thousand Waves,1,Ground,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Land's Wrath,48,Ground,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Core Enforcer,1,Dragon,MissingInGen9FromEarlierGen,8
Zygarde 50% Forme,zygarde-50-power-construct,Body Slam,,Normal,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Swift,,Normal,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Snore,,Normal,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Reversal,,Fighting,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Outrage,,Dragon,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Endure,,Normal,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Iron Tail,,Steel,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Crunch,,Dark,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Superpower,,Fighting,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Hyper Voice,,Normal,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Dragon Dance,,Dragon,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Payback,,Dark,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Dragon Pulse,,Dragon,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Earth Power,,Ground,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Zen Headbutt,,Psychic,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Retaliate,,Normal,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,High Horsepower,,Ground,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Stomping Tantrum,,Ground,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Breaking Swipe,,Dragon,TM/HM,8
Zygarde 50% Forme,zygarde-50-power-construct,Scale Shot,,Dragon,Tutor,8
Zygarde 50% Forme,zygarde-50-power-construct,Skitter Smack,,Bug,Tutor,8
Zygarde 50% Forme,zygarde-50-power-construct,Scorching Sands,,Ground,Tutor,8
Zygarde Complete Forme,zygarde-complete,Bind,1,Normal,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Earthquake,80,Ground,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Dig,16,Ground,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Haze,8,Ice,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Glare,56,Normal,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Outrage,88,Dragon,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Sandstorm,64,Rock,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Safeguard,24,Normal,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Crunch,32,Dark,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Dragon Pulse,40,Dragon,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Thousand Arrows,1,Ground,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Thousand Waves,1,Ground,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Land's Wrath,48,Ground,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Core Enforcer,1,Dragon,MissingInGen9FromEarlierGen,8
Zygarde Complete Forme,zygarde-complete,Body Slam,,Normal,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Swift,,Normal,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Snore,,Normal,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Reversal,,Fighting,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Outrage,,Dragon,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Endure,,Normal,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Iron Tail,,Steel,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Crunch,,Dark,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Superpower,,Fighting,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Hyper Voice,,Normal,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Dragon Dance,,Dragon,TM/HM,8
Zygarde Complete Forme,zygarde-complete,Payback,,Dark,TM/HM,8
